visit_id,branch_id,customer_id,lead_id,visit_time
2328,300,19,,2022-03-25 04:55:27
2329,300,165,,2022-03-25 06:45:37
2330,100,,144,2022-03-25 07:37:03
2331,300,51,,2022-03-25 10:29:46
2332,200,,131,2022-03-25 13:59:41
2333,200,114,,2022-03-26 02:08:43
2334,300,311,,2022-03-26 10:42:52
2335,100,,114,2022-03-26 22:56:09
2336,100,,192,2022-03-27 00:58:51
2337,100,129,,2022-03-27 06:33:41
2338,200,386,,2022-03-27 16:02:10
2339,300,49,,2022-03-27 16:32:17
2340,200,81,,2022-03-27 19:11:36
2341,200,,175,2022-03-28 01:25:34
2342,200,389,,2022-03-28 04:05:57
2343,300,,104,2022-03-28 18:54:22
2344,300,454,,2022-03-29 06:30:55
2345,200,111,,2022-03-29 10:10:46
2346,100,47,,2022-03-29 10:43:56
2347,100,412,,2022-03-29 15:49:04
2348,100,101,,2022-03-29 17:59:00
2349,200,81,,2022-03-29 19:46:53
2350,300,,174,2022-03-29 22:51:05
2351,100,224,,2022-03-30 02:04:22
2352,300,,133,2022-03-30 02:56:05
2353,100,,208,2022-03-30 02:56:09
2354,300,109,,2022-03-30 11:55:21
2355,300,16,,2022-03-30 14:44:55
2356,100,146,,2022-03-31 04:10:59
2357,100,,57,2022-03-31 06:08:01
2358,100,458,,2022-03-31 17:59:55
2359,200,,175,2022-04-01 00:56:57
2360,200,,34,2022-04-01 02:08:50
2361,200,73,,2022-04-01 09:03:10
2362,200,,23,2022-04-01 11:50:32
2363,100,,27,2022-04-01 13:05:49
2364,200,211,,2022-04-01 13:19:59
2365,200,486,,2022-04-01 16:31:40
2366,100,211,,2022-04-01 21:18:45
2367,200,447,,2022-04-02 05:03:40
2368,300,341,,2022-04-02 05:43:34
2369,300,37,,2022-04-02 07:15:14
2370,300,98,,2022-04-02 09:06:44
2371,200,,120,2022-04-02 11:00:48
2372,100,350,,2022-04-02 12:07:30
2373,300,212,,2022-04-02 12:51:20
2374,300,71,,2022-04-02 13:24:21
2375,300,440,,2022-04-02 13:51:26
2376,300,5,,2022-04-02 14:43:30
2377,300,369,,2022-04-02 22:34:34
2378,100,172,,2022-04-02 23:33:26
2379,300,165,,2022-04-02 23:42:28
2380,300,,72,2022-04-03 00:05:20
2381,200,103,,2022-04-03 05:49:11
2382,300,,211,2022-04-03 12:34:09
2383,100,264,,2022-04-03 12:51:58
2384,200,433,,2022-04-03 13:28:14
2385,300,,24,2022-04-03 17:43:55
2386,200,,188,2022-04-03 18:05:35
2387,100,300,,2022-04-03 21:22:17
2388,200,127,,2022-04-04 01:35:44
2389,200,430,,2022-04-04 02:29:01
2390,100,,138,2022-04-04 08:56:56
2391,200,,62,2022-04-04 17:21:32
2392,200,,32,2022-04-04 17:32:00
2393,300,197,,2022-04-04 23:51:03
2394,200,436,,2022-04-05 03:17:07
2395,200,,15,2022-04-05 03:57:25
2396,100,3,,2022-04-05 20:41:30
2397,100,,243,2022-04-06 05:35:17
2398,300,67,,2022-04-06 06:45:18
2399,100,415,,2022-04-06 07:44:05
2400,100,400,,2022-04-06 08:31:54
2401,200,32,,2022-04-06 09:50:31
2402,300,449,,2022-04-06 12:55:24
2403,200,84,,2022-04-07 01:05:03
2404,100,301,,2022-04-07 04:27:30
2405,300,187,,2022-04-07 06:48:03
2406,300,449,,2022-04-07 07:01:44
2407,300,42,,2022-04-07 09:38:32
2408,200,491,,2022-04-07 10:25:05
2409,300,246,,2022-04-07 18:50:41
2410,200,286,,2022-04-07 20:22:19
2411,100,37,,2022-04-07 21:15:08
2412,100,,17,2022-04-08 03:29:19
2413,300,142,,2022-04-08 03:50:48
2414,200,388,,2022-04-08 07:39:01
2415,300,280,,2022-04-08 08:01:00
2416,100,461,,2022-04-08 08:41:37
2417,200,503,,2022-04-08 16:09:43
2418,300,,227,2022-04-09 01:01:16
2419,100,132,,2022-04-09 13:48:37
2420,200,100,,2022-04-09 18:12:00
2421,200,,39,2022-04-10 03:19:38
2422,100,55,,2022-04-10 03:37:09
2423,300,437,,2022-04-10 09:27:44
2424,100,,206,2022-04-10 21:13:35
2425,100,335,,2022-04-12 01:02:28
2426,100,211,,2022-04-12 05:10:25
2427,100,139,,2022-04-12 15:41:36
2428,100,104,,2022-04-13 01:57:22
2429,100,,225,2022-04-13 03:34:01
2430,200,509,,2022-04-13 05:57:54
2431,200,37,,2022-04-13 11:19:59
2432,300,104,,2022-04-13 11:54:12
2433,100,296,,2022-04-13 14:31:47
2434,300,375,,2022-04-13 15:17:03
2435,200,273,,2022-04-13 21:18:28
2436,100,448,,2022-04-14 01:24:05
2437,200,424,,2022-04-14 06:24:15
2438,300,341,,2022-04-14 17:44:28
2439,300,251,,2022-04-14 20:00:49
2440,100,261,,2022-04-15 02:33:12
2441,300,258,,2022-04-15 11:21:17
2442,300,372,,2022-04-15 16:40:40
2443,300,195,,2022-04-15 21:57:34
2444,300,,197,2022-04-15 23:50:42
2445,200,,19,2022-04-16 07:23:09
2446,300,75,,2022-04-16 07:37:20
2447,300,480,,2022-04-16 10:09:01
2448,100,364,,2022-04-16 16:31:33
2449,300,72,,2022-04-16 18:02:22
2450,300,480,,2022-04-17 01:44:46
2451,300,,125,2022-04-17 09:37:34
2452,300,34,,2022-04-17 09:45:59
2453,100,300,,2022-04-17 17:16:32
2454,300,,51,2022-04-18 01:45:30
2455,100,335,,2022-04-18 01:47:32
2456,100,173,,2022-04-18 02:24:08
2457,200,185,,2022-04-18 17:11:58
2458,100,378,,2022-04-18 18:21:08
2459,200,89,,2022-04-18 23:30:55
2460,300,164,,2022-04-19 00:01:02
2461,200,,252,2022-04-19 10:18:03
2462,100,92,,2022-04-19 16:41:18
2463,300,106,,2022-04-19 17:15:58
2464,200,455,,2022-04-19 17:31:00
2465,100,199,,2022-04-19 20:13:28
2466,100,328,,2022-04-20 02:17:07
2467,300,119,,2022-04-20 09:28:56
2468,200,109,,2022-04-20 16:56:24
2469,200,505,,2022-04-20 19:45:28
2470,200,221,,2022-04-20 23:04:11
2471,100,61,,2022-04-21 01:34:51
2472,200,302,,2022-04-21 08:33:38
2473,100,1,,2022-04-21 11:48:22
2474,100,,109,2022-04-21 12:17:15
2475,100,484,,2022-04-21 12:27:47
2476,100,427,,2022-04-21 16:59:49
2477,200,62,,2022-04-21 18:55:56
2478,300,99,,2022-04-21 23:19:35
2479,100,451,,2022-04-22 01:49:34
2480,100,471,,2022-04-22 05:48:57
2481,100,112,,2022-04-22 06:48:48
2482,300,,98,2022-04-22 07:59:19
2483,100,516,,2022-04-22 08:38:51
2484,200,362,,2022-04-22 14:09:15
2485,300,,82,2022-04-22 17:07:55
2486,200,33,,2022-04-22 23:18:12
2487,300,394,,2022-04-23 12:04:55
2488,300,,40,2022-04-23 20:16:44
2489,200,,155,2022-04-23 21:56:55
2490,200,209,,2022-04-23 22:24:32
2491,300,317,,2022-04-23 23:49:22
2492,100,153,,2022-04-24 05:19:36
2493,200,,173,2022-04-24 06:05:35
2494,200,69,,2022-04-24 10:07:58
2495,300,148,,2022-04-24 20:37:47
2496,200,94,,2022-04-24 21:31:43
2497,200,,279,2022-04-25 05:57:23
2498,300,12,,2022-04-25 11:32:14
2499,200,,231,2022-04-25 16:29:40
2500,300,513,,2022-04-25 17:38:23
2501,100,235,,2022-04-25 18:59:23
2502,300,391,,2022-04-25 22:41:08
2503,300,237,,2022-04-26 02:20:58
2504,200,,144,2022-04-26 02:34:36
2505,300,460,,2022-04-26 02:55:27
2506,100,291,,2022-04-26 07:37:31
2507,200,21,,2022-04-26 07:46:07
2508,300,104,,2022-04-26 11:34:06
2509,100,,183,2022-04-26 12:32:01
2510,300,15,,2022-04-26 18:30:01
2511,300,149,,2022-04-26 23:53:20
2512,300,196,,2022-04-27 00:21:42
2513,200,,73,2022-04-27 07:18:46
2514,300,256,,2022-04-27 10:16:11
2515,100,,178,2022-04-27 12:57:24
2516,100,217,,2022-04-27 14:48:49
2517,200,,73,2022-04-27 16:46:36
2518,200,33,,2022-04-27 20:10:30
2519,100,505,,2022-04-28 09:58:25
2520,100,353,,2022-04-28 10:00:41
2521,300,,176,2022-04-28 11:48:30
2522,300,,248,2022-04-28 12:07:07
2523,300,39,,2022-04-28 17:59:07
2524,200,220,,2022-04-28 21:06:11
2525,200,109,,2022-04-28 21:31:36
2526,300,,89,2022-04-29 06:28:12
2527,100,439,,2022-04-29 06:37:37
2528,300,109,,2022-04-29 07:23:25
2529,100,,286,2022-04-29 13:06:06
2530,100,374,,2022-04-29 19:38:30
2531,200,213,,2022-04-29 21:17:57
2532,200,269,,2022-04-30 02:00:58
2533,300,,197,2022-04-30 06:10:54
2534,100,172,,2022-05-01 02:31:20
2535,100,334,,2022-05-01 04:49:45
2536,100,,127,2022-05-01 06:30:11
2537,200,356,,2022-05-01 08:56:32
2538,100,180,,2022-05-01 11:04:59
2539,200,1,,2022-05-01 16:40:12
2540,200,,128,2022-05-01 17:31:00
2541,200,163,,2022-05-01 19:52:17
2542,300,93,,2022-05-02 02:21:42
2543,200,,217,2022-05-02 06:05:36
2544,200,,157,2022-05-02 07:14:44
2545,200,,169,2022-05-02 08:26:21
2546,100,111,,2022-05-02 14:19:40
2547,300,165,,2022-05-03 02:04:59
2548,100,384,,2022-05-03 05:52:22
2549,200,119,,2022-05-03 08:29:44
2550,100,69,,2022-05-03 09:58:15
2551,300,116,,2022-05-03 10:07:32
2552,100,,19,2022-05-03 11:23:12
2553,100,,149,2022-05-03 16:43:30
2554,300,129,,2022-05-03 23:59:47
2555,200,,77,2022-05-04 06:48:47
2556,300,,58,2022-05-04 11:54:18
2557,200,93,,2022-05-04 13:39:56
2558,300,323,,2022-05-04 14:26:21
2559,200,288,,2022-05-04 15:00:44
2560,100,89,,2022-05-04 17:06:18
2561,200,,153,2022-05-04 19:50:51
2562,200,163,,2022-05-05 02:07:38
2563,200,257,,2022-05-05 05:40:18
2564,300,506,,2022-05-05 07:16:25
2565,300,,225,2022-05-05 08:31:46
2566,200,,4,2022-05-05 12:09:47
2567,100,352,,2022-05-05 14:43:54
2568,300,103,,2022-05-05 20:37:02
2569,300,366,,2022-05-06 08:26:03
2570,200,121,,2022-05-06 14:01:03
2571,100,518,,2022-05-06 14:04:26
2572,300,210,,2022-05-06 17:33:43
2573,200,369,,2022-05-06 22:32:48
2574,100,218,,2022-05-07 02:47:04
2575,300,,258,2022-05-07 05:20:34
2576,300,480,,2022-05-07 06:29:24
2577,100,82,,2022-05-07 12:32:00
2578,200,132,,2022-05-07 12:44:28
2579,100,54,,2022-05-07 18:46:17
2580,200,107,,2022-05-07 18:55:04
2581,200,9,,2022-05-07 22:50:10
2582,100,,241,2022-05-08 03:42:21
2583,200,522,,2022-05-08 04:29:41
2584,100,23,,2022-05-08 07:09:32
2585,300,444,,2022-05-08 09:44:36
2586,100,342,,2022-05-08 16:42:09
2587,100,,95,2022-05-08 20:06:25
2588,300,,216,2022-05-09 10:36:18
2589,300,,214,2022-05-09 21:54:04
2590,100,420,,2022-05-10 00:17:11
2591,200,,286,2022-05-10 20:14:51
2592,100,116,,2022-05-10 23:43:54
2593,200,180,,2022-05-11 01:20:45
2594,200,11,,2022-05-11 04:03:10
2595,300,534,,2022-05-11 06:50:04
2596,300,170,,2022-05-12 05:02:14
2597,200,299,,2022-05-12 06:05:16
2598,100,,171,2022-05-12 10:05:00
2599,100,,72,2022-05-12 21:24:57
2600,200,83,,2022-05-13 00:44:49
2601,200,484,,2022-05-13 08:38:28
2602,100,220,,2022-05-13 09:44:38
2603,300,558,,2022-05-13 10:12:34
2604,200,352,,2022-05-13 10:18:35
2605,100,314,,2022-05-13 17:17:04
2606,300,383,,2022-05-13 17:17:17
2607,200,63,,2022-05-14 01:57:20
2608,300,,158,2022-05-14 03:39:31
2609,100,512,,2022-05-14 12:17:55
2610,200,,213,2022-05-14 14:55:31
2611,300,122,,2022-05-14 18:10:47
2612,100,215,,2022-05-15 11:49:22
2613,300,434,,2022-05-15 13:42:25
2614,200,366,,2022-05-16 02:25:27
2615,300,219,,2022-05-16 15:03:15
2616,200,,19,2022-05-16 19:08:18
2617,300,286,,2022-05-16 20:31:07
2618,300,,26,2022-05-16 21:21:18
2619,300,62,,2022-05-17 00:25:51
2620,100,,35,2022-05-17 00:42:22
2621,100,70,,2022-05-17 02:31:46
2622,200,360,,2022-05-17 07:15:54
2623,200,61,,2022-05-17 11:21:56
2624,200,86,,2022-05-17 16:39:47
2625,100,42,,2022-05-17 20:12:29
2626,200,35,,2022-05-17 23:19:26
2627,200,531,,2022-05-17 23:28:04
2628,200,,278,2022-05-18 01:54:17
2629,300,,73,2022-05-18 17:04:23
2630,200,,132,2022-05-18 22:24:30
2631,100,,41,2022-05-19 00:21:15
2632,200,385,,2022-05-19 02:05:49
2633,100,229,,2022-05-19 02:17:05
2634,300,321,,2022-05-19 02:56:55
2635,100,148,,2022-05-19 07:12:47
2636,300,355,,2022-05-19 07:32:16
2637,300,45,,2022-05-19 08:17:57
2638,200,242,,2022-05-19 12:35:39
2639,300,,33,2022-05-19 14:41:48
2640,200,434,,2022-05-20 02:52:54
2641,100,,9,2022-05-20 05:02:26
2642,200,104,,2022-05-20 07:08:02
2643,200,359,,2022-05-20 07:34:38
2644,100,65,,2022-05-20 07:52:14
2645,200,,114,2022-05-20 09:52:30
2646,200,103,,2022-05-20 13:36:52
2647,200,240,,2022-05-20 14:16:13
2648,100,75,,2022-05-20 18:03:41
2649,200,,187,2022-05-21 03:09:26
2650,200,442,,2022-05-21 09:07:56
2651,100,,57,2022-05-21 11:54:37
2652,100,197,,2022-05-21 17:12:31
2653,100,,158,2022-05-21 17:33:43
2654,200,298,,2022-05-22 04:23:08
2655,100,,78,2022-05-22 12:27:47
2656,300,329,,2022-05-22 14:21:03
2657,200,,212,2022-05-22 15:59:29
2658,200,143,,2022-05-23 01:33:09
2659,100,74,,2022-05-23 05:37:45
2660,100,126,,2022-05-23 07:21:57
2661,100,,259,2022-05-23 08:42:41
2662,200,534,,2022-05-23 16:57:38
2663,200,347,,2022-05-24 03:06:05
2664,300,257,,2022-05-24 06:33:13
2665,300,118,,2022-05-24 06:39:44
2666,300,169,,2022-05-24 08:28:23
2667,200,,20,2022-05-24 15:55:31
2668,300,296,,2022-05-25 11:51:32
2669,100,545,,2022-05-25 12:22:16
2670,200,214,,2022-05-25 17:15:39
2671,200,353,,2022-05-26 04:34:32
2672,100,27,,2022-05-26 07:17:02
2673,200,534,,2022-05-26 15:38:00
2674,300,,65,2022-05-26 22:49:45
2675,300,171,,2022-05-27 08:21:31
2676,200,125,,2022-05-27 09:34:24
2677,200,177,,2022-05-27 18:47:38
2678,300,468,,2022-05-27 19:19:32
2679,300,,237,2022-05-27 21:24:35
2680,300,328,,2022-05-27 22:36:54
2681,300,,183,2022-05-28 02:10:17
2682,200,219,,2022-05-28 07:46:06
2683,300,,29,2022-05-28 11:48:46
2684,300,565,,2022-05-28 20:18:13
2685,200,209,,2022-05-29 03:40:45
2686,200,484,,2022-05-29 07:46:15
2687,300,421,,2022-05-29 10:07:16
2688,300,,255,2022-05-29 22:45:09
2689,100,380,,2022-05-29 23:37:19
2690,100,302,,2022-05-30 01:15:01
2691,200,412,,2022-05-30 02:13:43
2692,100,,159,2022-05-30 03:01:59
2693,200,560,,2022-05-30 15:23:21
2694,100,,170,2022-05-31 01:57:13
2695,300,524,,2022-05-31 06:52:27
2696,100,504,,2022-05-31 12:53:25
2697,100,388,,2022-05-31 14:48:01
2698,300,91,,2022-05-31 19:28:10
2699,300,,54,2022-05-31 20:01:56
2700,300,479,,2022-05-31 22:44:18
2701,100,515,,2022-06-01 06:23:12
2702,200,542,,2022-06-01 08:04:15
2703,300,486,,2022-06-01 15:29:25
2704,200,,169,2022-06-01 16:23:03
2705,200,290,,2022-06-01 17:39:30
2706,100,,7,2022-06-01 20:31:25
2707,200,475,,2022-06-01 21:54:32
2708,200,98,,2022-06-01 22:09:20
2709,200,,202,2022-06-01 23:15:22
2710,300,134,,2022-06-02 00:53:53
2711,100,61,,2022-06-02 01:03:02
2712,300,,10,2022-06-02 06:28:23
2713,100,562,,2022-06-02 06:40:24
2714,300,69,,2022-06-02 13:50:45
2715,300,306,,2022-06-02 14:50:30
2716,300,,43,2022-06-02 18:31:23
2717,300,,190,2022-06-02 23:00:35
2718,200,66,,2022-06-03 10:42:07
2719,300,428,,2022-06-03 15:36:01
2720,300,308,,2022-06-03 19:57:29
2721,100,139,,2022-06-03 21:23:55
2722,100,,174,2022-06-04 04:46:54
2723,300,,90,2022-06-04 05:38:59
2724,200,354,,2022-06-04 06:39:18
2725,200,230,,2022-06-04 08:38:46
2726,300,,140,2022-06-04 08:46:08
2727,300,261,,2022-06-04 19:55:19
2728,300,286,,2022-06-05 02:02:05
2729,100,419,,2022-06-05 02:57:31
2730,300,511,,2022-06-05 08:30:46
2731,100,,16,2022-06-05 08:50:55
2732,300,,255,2022-06-05 09:27:52
2733,100,207,,2022-06-05 10:43:47
2734,200,412,,2022-06-05 11:14:40
2735,300,,184,2022-06-05 17:27:11
2736,300,166,,2022-06-05 19:29:41
2737,200,385,,2022-06-06 03:36:13
2738,300,218,,2022-06-06 05:23:05
2739,300,213,,2022-06-06 10:25:12
2740,300,84,,2022-06-06 10:49:53
2741,300,,57,2022-06-06 10:51:12
2742,200,313,,2022-06-06 11:48:37
2743,100,40,,2022-06-06 18:33:52
2744,300,423,,2022-06-06 21:03:40
2745,200,,43,2022-06-06 21:37:26
2746,200,120,,2022-06-06 22:36:30
2747,200,281,,2022-06-07 05:20:25
2748,300,,284,2022-06-07 08:38:09
2749,200,311,,2022-06-07 11:22:36
2750,200,69,,2022-06-07 20:18:02
2751,200,,201,2022-06-08 03:35:46
2752,200,291,,2022-06-08 03:43:17
2753,200,525,,2022-06-08 06:22:07
2754,100,321,,2022-06-08 16:40:41
2755,100,381,,2022-06-09 01:30:44
2756,300,,253,2022-06-09 03:05:10
2757,100,340,,2022-06-09 03:43:16
2758,100,285,,2022-06-09 07:33:03
2759,100,,152,2022-06-09 08:25:30
2760,300,,114,2022-06-09 08:57:39
2761,300,291,,2022-06-09 10:12:38
2762,200,,130,2022-06-09 10:20:07
2763,200,76,,2022-06-09 15:56:02
2764,100,323,,2022-06-09 16:42:37
2765,100,477,,2022-06-09 18:11:58
2766,300,39,,2022-06-09 19:48:27
2767,200,46,,2022-06-10 02:12:39
2768,200,36,,2022-06-10 20:27:57
2769,300,420,,2022-06-10 21:39:27
2770,300,455,,2022-06-11 07:38:41
2771,200,117,,2022-06-11 08:21:05
2772,300,399,,2022-06-11 14:07:28
2773,200,,138,2022-06-11 15:23:21
2774,300,32,,2022-06-11 21:52:53
2775,100,250,,2022-06-11 22:07:43
2776,100,,36,2022-06-11 22:58:52
2777,200,,205,2022-06-12 01:55:37
2778,300,,287,2022-06-12 07:56:46
2779,100,116,,2022-06-12 09:01:06
2780,300,,103,2022-06-12 12:59:35
2781,100,,209,2022-06-12 14:04:54
2782,300,,32,2022-06-12 14:09:18
2783,200,,278,2022-06-12 16:40:43
2784,200,,228,2022-06-13 00:35:01
2785,300,561,,2022-06-13 01:26:53
2786,300,,253,2022-06-13 01:49:36
2787,100,294,,2022-06-13 07:15:25
2788,300,,80,2022-06-13 14:02:52
2789,200,58,,2022-06-13 17:31:45
2790,200,422,,2022-06-14 03:24:32
2791,100,177,,2022-06-14 13:50:07
2792,300,224,,2022-06-14 16:12:48
2793,300,144,,2022-06-15 05:19:13
2794,200,571,,2022-06-15 06:35:58
2795,300,299,,2022-06-15 08:11:19
2796,300,335,,2022-06-15 13:22:18
2797,100,551,,2022-06-15 13:51:08
2798,300,223,,2022-06-15 14:38:40
2799,300,,59,2022-06-15 16:37:37
2800,100,451,,2022-06-15 18:39:08
2801,100,110,,2022-06-15 21:23:10
2802,100,310,,2022-06-15 23:29:07
2803,300,,185,2022-06-16 00:51:41
2804,300,346,,2022-06-16 08:34:18
2805,300,,74,2022-06-16 20:16:58
2806,300,,300,2022-06-16 20:29:35
2807,100,,256,2022-06-17 02:48:54
2808,200,72,,2022-06-17 02:50:04
2809,300,,256,2022-06-17 04:24:13
2810,200,,37,2022-06-17 06:12:21
2811,200,104,,2022-06-17 09:21:16
2812,300,151,,2022-06-17 10:24:26
2813,300,,77,2022-06-17 12:01:57
2814,200,34,,2022-06-17 13:53:22
2815,100,,116,2022-06-17 14:32:28
2816,200,362,,2022-06-17 17:34:57
2817,200,416,,2022-06-18 01:03:09
2818,200,313,,2022-06-18 05:21:38
2819,300,409,,2022-06-18 06:46:47
2820,300,221,,2022-06-18 08:51:19
2821,300,398,,2022-06-18 14:28:18
2822,200,446,,2022-06-19 02:51:14
2823,200,451,,2022-06-19 04:26:25
2824,200,42,,2022-06-19 05:22:39
2825,100,369,,2022-06-19 05:56:37
2826,200,362,,2022-06-19 11:02:49
2827,200,435,,2022-06-19 11:59:31
2828,200,295,,2022-06-19 13:57:08
2829,300,19,,2022-06-19 14:25:31
2830,300,518,,2022-06-19 17:43:24
2831,100,321,,2022-06-19 23:31:36
2832,300,26,,2022-06-19 23:42:52
2833,100,,1,2022-06-20 00:17:06
2834,300,,228,2022-06-20 02:31:30
2835,100,,172,2022-06-20 04:41:33
2836,100,136,,2022-06-20 08:16:39
2837,300,,5,2022-06-20 12:48:01
2838,200,431,,2022-06-20 19:42:58
2839,100,276,,2022-06-21 02:15:13
2840,100,153,,2022-06-21 04:02:43
2841,100,359,,2022-06-21 06:52:31
2842,200,,24,2022-06-21 14:54:50
2843,200,311,,2022-06-21 16:07:04
2844,200,39,,2022-06-21 17:58:33
2845,300,539,,2022-06-22 04:19:30
2846,200,13,,2022-06-22 06:56:16
2847,200,,151,2022-06-22 17:37:44
2848,300,,294,2022-06-22 20:57:08
2849,100,191,,2022-06-22 21:15:45
2850,100,134,,2022-06-23 01:12:00
2851,300,,209,2022-06-23 01:40:43
2852,300,342,,2022-06-23 03:16:14
2853,100,430,,2022-06-23 03:17:24
2854,100,,92,2022-06-23 04:09:29
2855,200,164,,2022-06-23 04:12:22
2856,200,,158,2022-06-23 06:21:17
2857,200,3,,2022-06-23 06:43:01
2858,100,386,,2022-06-23 09:00:05
2859,100,115,,2022-06-23 12:33:23
2860,200,4,,2022-06-24 07:47:02
2861,200,,177,2022-06-24 14:40:15
2862,100,428,,2022-06-24 15:00:16
2863,100,331,,2022-06-25 07:06:44
2864,200,341,,2022-06-25 08:24:31
2865,300,77,,2022-06-26 06:54:30
2866,200,140,,2022-06-26 13:49:34
2867,300,239,,2022-06-26 15:41:57
2868,300,248,,2022-06-26 21:03:24
2869,200,263,,2022-06-26 22:01:55
2870,200,498,,2022-06-27 02:40:45
2871,200,,305,2022-06-27 03:24:12
2872,300,397,,2022-06-27 07:29:30
2873,300,591,,2022-06-27 15:36:04
2874,200,30,,2022-06-27 18:09:32
2875,300,234,,2022-06-27 19:33:14
2876,100,,234,2022-06-28 01:25:06
2877,100,121,,2022-06-28 05:16:32
2878,300,269,,2022-06-28 10:56:00
2879,200,555,,2022-06-28 13:39:53
2880,200,184,,2022-06-28 13:42:00
2881,200,325,,2022-06-29 00:12:21
2882,200,442,,2022-06-29 00:20:53
2883,300,404,,2022-06-29 01:16:58
2884,200,502,,2022-06-29 02:52:49
2885,200,,9,2022-06-29 06:51:56
2886,100,,129,2022-06-29 07:10:27
2887,300,,67,2022-06-29 12:01:19
2888,200,264,,2022-06-29 12:51:09
2889,300,,251,2022-06-29 13:55:15
2890,200,,128,2022-06-29 17:31:43
2891,100,25,,2022-06-29 17:54:31
2892,100,,26,2022-06-29 23:13:26
2893,300,588,,2022-06-30 01:05:31
2894,100,462,,2022-06-30 05:19:26
2895,300,21,,2022-06-30 06:34:07
2896,100,258,,2022-06-30 07:34:25
2897,200,,115,2022-06-30 10:04:48
2898,100,,291,2022-06-30 11:29:55
2899,100,,87,2022-06-30 13:40:10
2900,300,67,,2022-06-30 18:10:01
2901,300,434,,2022-06-30 21:03:35
2902,200,561,,2022-06-30 23:25:35
2903,200,372,,2022-06-30 23:47:17
2904,200,,313,2022-07-01 02:36:38
2905,100,,297,2022-07-01 03:27:25
2906,100,298,,2022-07-01 06:21:55
2907,200,,167,2022-07-01 06:29:48
2908,300,,138,2022-07-01 08:27:26
2909,200,486,,2022-07-01 08:55:44
2910,300,,121,2022-07-01 14:56:04
2911,300,574,,2022-07-01 18:39:28
2912,100,390,,2022-07-01 20:48:15
2913,200,368,,2022-07-01 23:08:52
2914,300,87,,2022-07-02 00:02:20
2915,100,527,,2022-07-02 06:32:33
2916,200,,325,2022-07-02 09:41:36
2917,200,366,,2022-07-02 11:00:03
2918,100,178,,2022-07-02 11:24:49
2919,200,191,,2022-07-02 15:31:22
2920,100,,291,2022-07-02 21:24:40
2921,100,103,,2022-07-03 01:24:30
2922,200,379,,2022-07-03 12:16:57
2923,100,,184,2022-07-03 13:55:27
2924,300,,17,2022-07-04 00:45:46
2925,300,579,,2022-07-04 01:45:12
2926,100,484,,2022-07-04 07:25:45
2927,200,428,,2022-07-04 08:33:43
2928,100,462,,2022-07-04 18:48:21
2929,100,5,,2022-07-04 19:28:28
2930,300,329,,2022-07-04 19:30:36
2931,200,,90,2022-07-05 05:25:03
2932,200,17,,2022-07-05 08:54:34
2933,300,208,,2022-07-05 12:01:16
2934,100,539,,2022-07-05 12:41:52
2935,200,,124,2022-07-05 14:20:11
2936,300,,216,2022-07-05 22:55:52
2937,300,46,,2022-07-05 23:46:01
2938,200,233,,2022-07-05 23:51:09
2939,200,583,,2022-07-06 02:58:35
2940,300,111,,2022-07-06 04:18:46
2941,200,388,,2022-07-06 04:44:44
2942,300,26,,2022-07-06 07:01:55
2943,300,194,,2022-07-06 09:18:40
2944,200,504,,2022-07-06 18:04:18
2945,200,,84,2022-07-06 21:57:03
2946,100,75,,2022-07-06 22:40:55
2947,300,512,,2022-07-07 01:09:32
2948,100,172,,2022-07-07 02:25:17
2949,300,,301,2022-07-07 04:58:01
2950,200,412,,2022-07-07 11:38:05
2951,100,427,,2022-07-07 11:40:08
2952,100,273,,2022-07-07 17:19:29
2953,200,,150,2022-07-07 21:08:42
2954,200,,13,2022-07-08 00:35:26
2955,200,320,,2022-07-08 01:41:38
2956,100,363,,2022-07-08 02:20:33
2957,300,520,,2022-07-08 10:50:33
2958,300,572,,2022-07-08 13:45:19
2959,200,515,,2022-07-08 13:56:54
