Order_id,branch_id,customer_id,time,payment_method,status_order,installation_order
3061,100,1955,2023-03-02 05:25:38,Credit Card,Cancelled,Yes
3062,300,426,2024-05-23 03:54:54,Debit Card,Completed,No
3063,300,2921,2025-05-23 17:17:27,Online,Pending,No
3064,300,2239,2024-12-14 04:03:51,Online,Cancelled,No
3065,200,6,2024-11-10 11:26:33,Cash,Pending,No
3066,300,1986,2025-07-14 04:13:49,Debit Card,Completed,No
3067,100,885,2025-06-08 04:49:02,Credit Card,Completed,No
3068,100,2636,2024-03-30 10:11:07,Debit Card,Completed,No
3069,300,343,2024-09-03 12:49:37,Cash,Completed,No
3070,200,245,2025-05-15 15:58:59,Credit Card,Completed,Yes
3071,200,1022,2023-09-17 20:41:49,Credit Card,Pending,Yes
3072,100,2252,2024-11-28 18:32:53,Debit Card,Pending,Yes
3073,100,1722,2022-11-09 21:35:14,Credit Card,Completed,No
3074,200,2607,2024-08-15 11:58:12,Debit Card,Completed,No
3075,200,1290,2024-08-31 17:36:44,Credit Card,Completed,No
3076,100,1838,2022-08-28 18:21:56,Credit Card,Completed,Yes
3077,100,1208,2023-04-18 12:12:09,Cash,Completed,No
3078,300,521,2025-03-26 10:12:31,Debit Card,Pending,Yes
3079,100,1056,2025-05-12 20:15:08,Online,Completed,Yes
3080,100,2312,2023-12-02 06:16:02,Online,Completed,No
3081,300,41,2024-06-06 19:04:56,Cash,Completed,No
3082,200,1475,2023-06-02 05:09:51,Online,Completed,Yes
3083,200,2052,2024-10-02 15:05:21,Online,Completed,Yes
3084,300,2068,2025-06-20 07:25:49,Debit Card,Completed,No
3085,200,88,2025-02-13 15:36:39,Debit Card,Completed,No
3086,300,24,2025-06-20 14:49:07,Cash,Pending,No
3087,100,1400,2023-10-07 08:18:24,Cash,Pending,Yes
3088,300,2673,2024-06-16 13:36:24,Cash,Cancelled,Yes
3089,200,1789,2025-03-18 13:30:18,Online,Completed,Yes
3090,100,1884,2024-11-02 18:06:44,Debit Card,Cancelled,No
3091,300,567,2025-05-12 09:47:20,Credit Card,Cancelled,No
3092,100,584,2025-02-21 05:53:45,Debit Card,Completed,Yes
3093,100,1697,2024-02-10 13:41:08,Debit Card,Completed,Yes
3094,300,2395,2025-06-28 08:10:15,Cash,Cancelled,No
3095,200,577,2025-06-17 03:48:01,Online,Completed,Yes
3096,300,2176,2025-06-26 03:31:16,Debit Card,Completed,No
3097,300,1548,2024-06-16 12:38:11,Credit Card,Completed,No
3098,200,1682,2024-08-10 12:27:38,Online,Completed,Yes
3099,300,375,2025-07-10 09:40:06,Online,Completed,Yes
3100,200,2477,2025-01-13 03:43:18,Credit Card,Completed,No
3101,100,21,2023-05-18 19:50:14,Credit Card,Completed,No
3102,100,1916,2023-06-19 17:21:21,Debit Card,Completed,No
3103,100,933,2024-12-27 15:17:23,Online,Completed,No
3104,300,1946,2025-04-08 06:35:26,Debit Card,Completed,No
3105,200,1775,2025-04-10 06:19:50,Cash,Completed,No
3106,300,1468,2025-06-19 02:24:14,Credit Card,Completed,No
3107,200,2361,2025-07-11 14:14:13,Debit Card,Completed,No
3108,300,1279,2025-04-08 18:58:20,Credit Card,Completed,No
3109,100,1626,2024-12-11 05:42:27,Credit Card,Completed,No
3110,100,2307,2024-07-28 23:46:46,Debit Card,Completed,No
3111,300,1239,2025-02-27 12:01:23,Debit Card,Cancelled,Yes
3112,100,1592,2025-06-24 02:24:29,Online,Completed,No
3113,100,1195,2025-03-22 21:03:34,Credit Card,Completed,No
3114,200,1132,2024-02-24 02:59:55,Debit Card,Completed,No
3115,200,1178,2024-11-24 23:28:45,Online,Completed,No
3116,100,77,2025-05-08 22:38:22,Credit Card,Pending,Yes
3117,200,1415,2025-07-06 16:11:11,Cash,Pending,Yes
3118,300,637,2025-07-15 01:42:16,Debit Card,Completed,Yes
3119,300,274,2025-04-14 20:13:58,Online,Completed,Yes
3120,300,2932,2025-03-04 14:01:45,Debit Card,Completed,Yes
3121,100,429,2025-05-23 12:17:21,Debit Card,Completed,Yes
3122,200,1316,2023-08-12 15:05:56,Online,Completed,No
3123,100,1583,2025-01-16 02:31:02,Cash,Completed,No
3124,200,1390,2025-04-19 14:21:10,Cash,Completed,No
3125,100,1995,2024-08-01 15:15:38,Credit Card,Completed,No
3126,200,252,2024-09-13 12:50:59,Debit Card,Completed,Yes
3127,300,2226,2025-01-26 07:11:50,Cash,Completed,No
3128,200,92,2025-01-13 12:09:23,Debit Card,Completed,No
3129,100,2549,2024-05-26 03:40:03,Credit Card,Completed,No
3130,100,2123,2022-10-03 18:59:56,Credit Card,Completed,Yes
3131,100,1135,2024-04-30 18:48:02,Online,Completed,No
3132,100,158,2022-10-15 06:08:26,Cash,Completed,Yes
3133,200,29,2024-08-12 20:57:07,Credit Card,Completed,No
3134,300,745,2024-06-06 06:54:21,Credit Card,Completed,No
3135,100,356,2022-04-12 20:46:23,Online,Pending,No
3136,100,1549,2025-07-12 15:32:42,Debit Card,Completed,No
3137,200,2008,2024-07-28 00:58:27,Credit Card,Completed,No
3138,300,2493,2025-03-24 18:26:03,Credit Card,Completed,Yes
3139,200,536,2024-01-21 15:52:04,Credit Card,Completed,No
3140,100,2347,2023-05-18 05:12:44,Credit Card,Pending,Yes
3141,200,2889,2023-04-16 07:09:03,Debit Card,Pending,Yes
3142,100,1555,2025-01-03 12:15:30,Cash,Cancelled,Yes
3143,300,2270,2024-11-10 10:52:56,Credit Card,Completed,Yes
3144,200,929,2023-06-09 11:02:33,Cash,Completed,Yes
3145,100,1504,2024-11-15 12:03:32,Credit Card,Completed,Yes
3146,300,2337,2024-10-16 00:10:57,Debit Card,Cancelled,Yes
3147,300,961,2025-02-26 18:45:02,Online,Completed,No
3148,200,9,2025-04-08 11:04:22,Online,Completed,Yes
3149,200,2925,2025-04-24 13:20:59,Online,Completed,No
3150,200,1172,2024-12-25 05:36:16,Cash,Completed,Yes
3151,300,1709,2024-09-11 02:54:50,Credit Card,Pending,No
3152,300,2054,2025-04-10 18:20:58,Cash,Pending,No
3153,200,2445,2025-06-15 23:53:07,Debit Card,Completed,Yes
3154,200,1567,2023-06-20 02:04:33,Online,Cancelled,No
3155,200,2819,2025-06-21 22:56:10,Cash,Completed,Yes
3156,200,1128,2024-10-21 15:46:10,Debit Card,Pending,Yes
3157,300,1634,2025-07-05 14:35:58,Debit Card,Completed,No
3158,300,2304,2024-01-17 13:17:30,Cash,Completed,Yes
3159,200,2968,2025-07-13 02:10:36,Debit Card,Pending,No
3160,300,347,2024-07-21 21:11:05,Debit Card,Completed,No
3161,200,1978,2024-10-10 01:03:53,Debit Card,Completed,Yes
3162,100,715,2024-01-05 15:42:30,Online,Completed,No
3163,300,1873,2025-04-16 21:11:03,Credit Card,Completed,No
3164,200,1266,2024-05-31 20:55:46,Cash,Completed,No
3165,300,2947,2024-02-15 04:57:42,Debit Card,Completed,No
3166,300,861,2024-04-04 06:18:33,Online,Completed,No
3167,300,2919,2025-06-21 01:19:29,Online,Pending,No
3168,300,2926,2025-03-10 15:20:45,Debit Card,Pending,No
3169,200,2222,2025-02-02 09:32:46,Credit Card,Completed,Yes
3170,200,2253,2025-04-26 14:43:53,Cash,Pending,No
3171,200,1909,2024-06-12 23:53:54,Credit Card,Completed,No
3172,100,1948,2023-11-08 13:40:59,Debit Card,Completed,No
3173,100,1844,2023-11-09 12:00:16,Credit Card,Completed,No
3174,200,946,2024-07-20 20:50:11,Debit Card,Completed,No
3175,300,1034,2025-06-08 13:35:26,Credit Card,Pending,No
3176,300,2640,2025-02-27 09:58:40,Credit Card,Completed,Yes
3177,100,1612,2022-12-27 10:19:56,Online,Pending,Yes
3178,300,238,2025-04-18 17:07:01,Online,Completed,Yes
3179,100,153,2024-12-19 18:28:00,Online,Pending,No
3180,200,1089,2025-06-06 18:22:25,Cash,Cancelled,Yes
3181,300,2944,2024-04-03 18:26:52,Online,Completed,Yes
3182,300,2518,2024-03-31 20:43:34,Credit Card,Completed,No
3183,300,1651,2025-07-15 11:41:03,Cash,Completed,Yes
3184,100,1051,2025-01-27 00:04:40,Credit Card,Completed,No
3185,100,1879,2023-04-11 21:10:37,Online,Completed,No
3186,300,71,2024-11-11 01:40:31,Online,Completed,No
3187,200,1432,2025-05-27 07:57:38,Cash,Completed,No
3188,300,118,2024-03-15 04:57:08,Debit Card,Pending,No
3189,200,2601,2023-01-10 09:28:24,Credit Card,Completed,No
3190,200,2895,2024-04-13 14:54:54,Credit Card,Completed,No
3191,100,214,2022-11-11 07:21:21,Debit Card,Completed,Yes
3192,200,183,2024-03-29 12:16:50,Online,Completed,No
3193,300,1559,2025-03-16 10:39:40,Cash,Completed,Yes
3194,200,73,2024-04-17 08:59:05,Debit Card,Completed,No
3195,100,2819,2023-10-16 11:35:22,Credit Card,Pending,Yes
3196,200,1089,2025-04-01 11:01:15,Credit Card,Completed,No
3197,300,2117,2024-12-27 21:29:28,Debit Card,Completed,Yes
3198,100,2261,2024-05-13 09:15:54,Online,Completed,Yes
3199,200,2152,2024-11-13 08:17:29,Online,Completed,Yes
3200,100,873,2023-05-09 11:29:06,Cash,Completed,Yes
3201,100,865,2024-12-13 09:01:23,Credit Card,Pending,No
3202,200,1178,2025-01-28 13:43:32,Credit Card,Completed,Yes
3203,300,2498,2025-04-23 10:09:23,Online,Pending,No
3204,200,1665,2023-09-02 07:25:03,Online,Completed,No
3205,200,2973,2023-11-09 12:20:53,Online,Completed,No
3206,300,1421,2025-05-03 12:40:00,Credit Card,Completed,No
3207,100,2017,2024-09-01 19:23:30,Cash,Cancelled,Yes
3208,100,1473,2025-01-18 18:51:43,Cash,Completed,No
3209,300,305,2025-05-12 19:22:42,Credit Card,Pending,Yes
3210,300,1201,2025-05-13 15:35:15,Online,Completed,No
3211,200,1649,2024-05-01 13:39:33,Online,Cancelled,Yes
3212,100,670,2025-01-08 10:39:09,Cash,Completed,Yes
3213,300,1375,2025-06-03 02:42:09,Cash,Completed,Yes
3214,300,2391,2025-01-02 19:46:16,Debit Card,Completed,Yes
3215,300,504,2025-04-02 04:01:04,Debit Card,Completed,No
3216,200,1698,2025-05-15 17:30:23,Online,Completed,No
3217,200,2218,2025-06-16 10:33:55,Credit Card,Completed,No
3218,200,512,2025-05-27 03:49:52,Cash,Completed,Yes
3219,300,623,2025-02-06 14:23:28,Online,Completed,Yes
3220,100,2137,2025-07-07 17:14:57,Debit Card,Completed,No
3221,300,2756,2024-04-22 04:13:18,Credit Card,Pending,Yes
3222,200,2680,2024-04-03 18:58:52,Credit Card,Completed,No
3223,200,1570,2025-07-08 16:45:08,Online,Completed,Yes
3224,300,2061,2024-10-02 17:33:37,Debit Card,Completed,No
3225,200,1427,2025-04-25 11:47:10,Debit Card,Completed,Yes
3226,300,332,2024-12-22 03:26:26,Credit Card,Completed,Yes
3227,100,2155,2023-09-28 02:24:49,Debit Card,Pending,No
3228,300,1821,2025-07-14 10:01:20,Online,Completed,Yes
3229,200,1289,2024-05-08 17:33:42,Cash,Pending,No
3230,100,2644,2024-11-15 14:50:43,Debit Card,Completed,Yes
3231,300,2409,2025-05-05 04:12:07,Credit Card,Completed,No
3232,200,821,2024-11-25 11:44:54,Credit Card,Pending,No
3233,300,2227,2025-07-06 06:08:00,Online,Completed,No
3234,100,2378,2024-09-14 16:35:25,Debit Card,Pending,Yes
3235,300,201,2025-03-02 13:16:07,Cash,Completed,Yes
3236,300,1652,2025-07-11 18:25:44,Credit Card,Completed,No
3237,100,2088,2023-03-27 00:58:54,Cash,Completed,No
3238,100,1018,2024-01-21 04:09:40,Debit Card,Completed,Yes
3239,200,2039,2024-11-20 05:26:37,Cash,Completed,Yes
3240,300,2471,2024-12-31 11:27:20,Credit Card,Completed,Yes
3241,300,2277,2025-06-25 03:11:00,Credit Card,Completed,No
3242,300,2655,2024-03-24 02:30:08,Credit Card,Completed,No
3243,200,2875,2024-08-21 22:54:52,Online,Completed,Yes
3244,300,1033,2025-04-10 14:22:16,Online,Completed,No
3245,200,1053,2024-04-30 13:01:17,Online,Completed,Yes
3246,300,523,2025-07-06 00:05:37,Credit Card,Cancelled,Yes
3247,300,226,2024-06-08 05:15:54,Cash,Cancelled,Yes
3248,300,2716,2024-03-30 10:33:38,Cash,Completed,No
3249,200,1408,2025-06-11 07:07:43,Cash,Completed,No
3250,200,1026,2025-01-02 07:41:13,Credit Card,Completed,Yes
3251,200,2820,2024-12-04 00:45:04,Credit Card,Completed,No
3252,200,2732,2025-06-25 03:05:11,Online,Completed,Yes
3253,300,2676,2025-02-03 01:04:49,Debit Card,Pending,No
3254,100,1237,2022-08-09 10:26:32,Debit Card,Completed,Yes
3255,200,1608,2025-06-29 22:39:04,Online,Completed,No
3256,200,2191,2024-12-10 12:02:45,Cash,Completed,No
3257,200,2759,2024-04-20 23:17:58,Cash,Completed,Yes
3258,100,1782,2025-05-12 04:16:49,Debit Card,Completed,Yes
3259,100,1360,2023-10-20 09:24:10,Credit Card,Completed,Yes
3260,300,2290,2025-06-17 14:08:42,Cash,Pending,No
3261,100,2853,2022-10-24 11:11:26,Cash,Completed,Yes
3262,300,2288,2025-02-01 20:17:35,Cash,Completed,Yes
3263,200,418,2024-09-16 08:29:20,Cash,Cancelled,Yes
3264,100,291,2023-02-18 23:08:10,Cash,Completed,No
3265,100,2273,2024-07-10 20:23:04,Online,Completed,Yes
3266,100,17,2025-02-09 20:23:25,Credit Card,Completed,No
3267,300,1177,2025-06-14 01:09:05,Credit Card,Completed,No
3268,200,753,2024-01-31 17:04:04,Cash,Completed,Yes
3269,200,533,2023-12-22 15:39:21,Debit Card,Completed,No
3270,300,911,2025-04-14 21:00:45,Cash,Completed,Yes
3271,200,1550,2024-09-13 09:27:45,Credit Card,Completed,No
3272,100,1443,2025-05-18 22:55:57,Credit Card,Completed,Yes
3273,300,2447,2024-02-26 01:25:02,Credit Card,Cancelled,No
3274,100,1857,2025-06-23 07:24:39,Cash,Cancelled,No
3275,100,1237,2024-01-30 04:45:38,Debit Card,Completed,Yes
3276,300,1416,2024-11-27 09:29:20,Credit Card,Completed,Yes
3277,200,1411,2025-05-16 07:48:34,Credit Card,Completed,No
3278,300,1136,2025-03-13 18:13:21,Online,Pending,Yes
3279,100,1598,2025-04-15 04:46:19,Cash,Completed,Yes
3280,200,1780,2025-05-24 04:41:43,Cash,Completed,Yes
3281,200,797,2025-04-26 04:13:29,Online,Completed,Yes
3282,200,2892,2023-01-15 07:24:58,Online,Completed,Yes
3283,100,2339,2024-05-27 08:55:29,Debit Card,Completed,No
3284,100,2606,2025-04-25 03:56:04,Cash,Completed,Yes
3285,200,2279,2024-08-25 10:29:08,Credit Card,Completed,No
3286,300,2985,2025-07-09 22:37:26,Debit Card,Pending,No
3287,200,1822,2024-11-06 19:55:36,Debit Card,Completed,Yes
3288,100,5,2024-11-25 15:32:17,Credit Card,Completed,No
3289,200,2147,2025-02-22 16:15:53,Cash,Completed,No
3290,200,2306,2024-03-30 15:58:22,Credit Card,Completed,Yes
3291,200,2755,2024-02-15 00:48:12,Online,Completed,Yes
3292,100,1026,2022-11-24 07:40:18,Cash,Pending,No
3293,300,2454,2024-09-04 22:07:15,Credit Card,Pending,Yes
3294,200,2329,2023-06-25 07:04:28,Credit Card,Completed,No
3295,100,2716,2023-08-23 23:58:56,Debit Card,Completed,Yes
3296,300,1521,2024-11-23 19:06:10,Online,Completed,No
3297,300,2210,2025-04-08 22:14:47,Debit Card,Completed,Yes
3298,300,2009,2025-06-29 05:11:54,Cash,Pending,No
3299,200,1903,2024-08-22 07:39:11,Debit Card,Completed,No
3300,100,2254,2022-04-13 18:55:05,Credit Card,Completed,No
3301,200,2079,2023-08-19 18:33:55,Credit Card,Completed,Yes
3302,300,166,2025-06-30 11:10:19,Cash,Pending,Yes
3303,300,1556,2025-02-01 01:43:14,Online,Completed,Yes
3304,200,1744,2024-10-05 09:56:44,Credit Card,Completed,No
3305,200,2794,2023-06-24 17:06:10,Cash,Completed,No
3306,200,1339,2024-03-25 09:56:19,Cash,Completed,Yes
3307,300,2251,2025-02-03 05:20:24,Cash,Completed,Yes
3308,200,967,2024-05-25 16:57:22,Debit Card,Completed,Yes
3309,100,2161,2024-11-03 06:54:59,Online,Completed,Yes
3310,200,882,2025-06-11 17:01:06,Cash,Completed,No
3311,100,1655,2021-10-24 20:45:32,Cash,Completed,No
3312,300,498,2024-10-01 18:19:19,Online,Completed,No
3313,200,2601,2025-06-07 08:51:02,Debit Card,Completed,No
3314,300,1339,2025-06-24 18:20:40,Online,Completed,Yes
3315,100,1363,2023-03-13 20:16:29,Online,Completed,Yes
3316,200,951,2022-11-16 16:08:24,Debit Card,Completed,Yes
3317,300,311,2025-06-16 18:15:59,Debit Card,Completed,No
3318,200,2110,2024-09-22 03:42:34,Cash,Completed,No
3319,100,3,2023-04-26 13:03:03,Debit Card,Pending,Yes
3320,100,2077,2022-12-29 01:18:19,Online,Completed,No
3321,200,290,2024-08-29 20:50:40,Cash,Completed,Yes
3322,100,1430,2023-08-19 02:03:21,Debit Card,Pending,No
3323,200,2878,2023-06-02 20:07:08,Online,Completed,Yes
3324,100,2983,2022-11-18 07:50:21,Cash,Completed,Yes
3325,100,1209,2025-01-10 07:16:38,Online,Completed,Yes
3326,100,1738,2025-03-06 20:51:11,Online,Completed,Yes
3327,300,481,2024-10-04 14:56:47,Online,Completed,Yes
3328,200,1391,2025-04-13 14:04:32,Credit Card,Completed,Yes
3329,300,2648,2024-11-06 13:54:04,Online,Completed,No
3330,100,1343,2024-08-22 19:20:01,Online,Completed,No
3331,100,2741,2025-06-16 19:40:41,Cash,Completed,Yes
3332,300,2019,2025-06-06 04:35:48,Debit Card,Completed,Yes
3333,100,1843,2022-07-24 13:34:52,Debit Card,Pending,No
3334,100,2655,2025-02-20 06:15:12,Cash,Completed,No
3335,300,1265,2025-01-27 16:43:16,Online,Completed,No
3336,200,1497,2024-06-18 12:55:22,Debit Card,Completed,No
3337,200,1169,2025-06-20 02:41:14,Online,Completed,Yes
3338,200,1407,2023-10-14 07:30:56,Online,Completed,No
3339,300,1242,2025-03-02 20:39:11,Debit Card,Completed,No
3340,300,194,2024-08-18 17:11:02,Cash,Completed,No
3341,100,2197,2023-08-25 06:12:25,Cash,Completed,No
3342,300,1985,2024-07-14 10:44:45,Debit Card,Pending,Yes
3343,100,446,2025-06-12 12:33:55,Credit Card,Completed,No
3344,200,407,2025-06-08 06:38:41,Cash,Completed,Yes
3345,200,174,2025-05-28 05:16:11,Cash,Pending,No
3346,200,2768,2024-01-12 19:43:21,Online,Completed,Yes
3347,300,806,2024-08-12 13:26:36,Credit Card,Completed,No
3348,100,126,2024-11-24 03:23:31,Debit Card,Completed,Yes
3349,100,628,2024-02-29 13:24:38,Debit Card,Completed,No
3350,300,864,2024-09-18 12:43:28,Online,Pending,Yes
3351,200,2414,2024-07-09 03:26:45,Online,Completed,No
3352,100,1693,2025-05-20 11:40:53,Online,Completed,No
3353,300,1634,2025-01-09 06:40:29,Debit Card,Completed,No
3354,100,2427,2025-07-14 14:08:00,Online,Completed,No
3355,100,2626,2025-06-09 10:15:17,Cash,Completed,No
3356,300,2704,2025-04-26 05:30:57,Credit Card,Completed,Yes
3357,100,2788,2024-08-03 19:27:00,Cash,Completed,Yes
3358,300,772,2025-02-19 05:36:57,Online,Completed,No
3359,200,1608,2023-07-09 06:44:31,Credit Card,Completed,Yes
3360,200,2127,2024-12-13 10:48:23,Credit Card,Pending,No
3361,100,965,2024-01-23 01:33:05,Online,Completed,Yes
3362,300,2672,2024-11-21 17:21:45,Debit Card,Completed,No
3363,100,1029,2021-03-22 06:37:19,Credit Card,Completed,No
3364,200,2906,2025-05-01 04:05:05,Online,Completed,Yes
3365,100,1695,2025-01-22 15:21:35,Cash,Completed,Yes
3366,200,7,2024-11-18 09:08:32,Debit Card,Completed,Yes
3367,100,1521,2025-07-10 13:53:37,Credit Card,Completed,No
3368,100,2893,2025-05-27 10:53:51,Debit Card,Pending,No
3369,100,2961,2022-10-20 22:39:29,Credit Card,Completed,Yes
3370,100,2408,2025-02-11 08:19:13,Cash,Completed,Yes
3371,100,887,2023-07-25 23:54:43,Credit Card,Pending,No
3372,100,2277,2025-07-10 15:35:26,Debit Card,Completed,Yes
3373,200,1983,2025-02-01 20:32:42,Credit Card,Completed,No
3374,100,333,2024-05-29 16:33:00,Cash,Completed,Yes
3375,200,2615,2025-02-21 20:45:59,Online,Completed,Yes
3376,200,2120,2025-05-06 05:26:05,Cash,Completed,No
3377,200,2736,2025-04-18 08:51:48,Cash,Completed,No
3378,200,2587,2025-06-24 09:34:51,Credit Card,Completed,Yes
3379,100,1808,2025-06-28 16:08:31,Cash,Completed,Yes
3380,300,126,2024-06-26 22:20:38,Debit Card,Completed,Yes
3381,200,494,2024-10-29 07:19:23,Online,Cancelled,No
3382,300,2178,2024-01-29 15:20:44,Credit Card,Completed,Yes
3383,100,1061,2024-11-07 00:14:01,Credit Card,Pending,Yes
3384,300,2647,2025-04-29 17:17:33,Debit Card,Completed,Yes
3385,300,1214,2025-06-19 00:42:04,Credit Card,Completed,Yes
3386,100,628,2024-01-14 20:32:23,Debit Card,Completed,No
3387,200,2710,2024-11-17 05:15:00,Cash,Pending,Yes
3388,100,1482,2025-07-15 12:42:26,Cash,Pending,No
3389,300,673,2024-12-17 17:38:08,Credit Card,Completed,No
3390,100,1542,2023-01-05 12:46:27,Debit Card,Pending,No
3391,300,167,2025-07-09 18:52:52,Online,Completed,Yes
3392,100,1077,2024-03-05 01:17:04,Online,Completed,No
3393,100,2552,2025-07-09 11:38:51,Debit Card,Completed,No
3394,200,2968,2023-08-28 08:28:03,Cash,Completed,No
3395,200,2258,2024-06-21 11:28:19,Online,Completed,No
3396,100,398,2025-05-10 06:55:55,Credit Card,Completed,Yes
3397,300,508,2025-03-20 02:37:01,Credit Card,Completed,No
3398,300,2215,2025-06-07 01:11:18,Credit Card,Completed,Yes
3399,200,2191,2024-06-18 21:16:51,Online,Pending,Yes
3400,200,1063,2025-06-18 17:39:47,Credit Card,Cancelled,No
3401,100,2059,2025-01-11 20:17:02,Cash,Completed,Yes
3402,100,1314,2025-06-07 14:07:31,Credit Card,Completed,No
3403,300,2363,2024-10-23 10:06:29,Debit Card,Pending,Yes
3404,100,2064,2022-12-06 00:15:53,Cash,Completed,Yes
3405,100,517,2022-07-13 06:19:57,Debit Card,Cancelled,Yes
3406,300,428,2025-07-11 21:15:52,Debit Card,Completed,No
3407,200,2297,2023-11-29 11:05:18,Debit Card,Completed,No
3408,100,580,2025-06-08 01:13:09,Online,Completed,Yes
3409,200,1250,2025-01-24 16:06:23,Credit Card,Pending,Yes
3410,200,2664,2023-12-08 11:08:15,Debit Card,Completed,No
3411,300,2048,2024-12-12 03:58:36,Debit Card,Completed,No
3412,300,1393,2025-06-10 08:41:20,Cash,Completed,Yes
3413,200,2676,2023-12-03 20:45:45,Debit Card,Completed,No
3414,300,1641,2024-03-14 08:37:27,Online,Completed,No
3415,100,2975,2022-08-22 14:19:22,Online,Completed,Yes
3416,200,93,2025-04-01 16:06:27,Online,Completed,Yes
3417,200,2155,2024-05-23 21:01:04,Debit Card,Completed,No
3418,300,168,2024-03-12 11:49:03,Online,Completed,No
3419,100,949,2024-10-13 04:49:52,Credit Card,Completed,No
3420,300,2709,2024-12-21 09:47:54,Cash,Completed,Yes
3421,100,2307,2023-04-25 03:44:01,Credit Card,Completed,Yes
3422,300,1210,2024-06-16 19:15:58,Cash,Completed,Yes
3423,300,2263,2025-02-01 21:02:54,Debit Card,Completed,No
3424,100,2938,2025-02-22 08:31:14,Debit Card,Completed,Yes
3425,100,2664,2024-01-21 07:43:06,Debit Card,Completed,No
3426,200,605,2023-10-14 23:00:41,Online,Completed,Yes
3427,100,2965,2023-09-27 16:05:48,Credit Card,Completed,No
